Model Year,Mfr Name,Division,Carline,Engine Displacement,Cylinder,Transmission,City FE ,Highway FE,Combined FE,Air Aspiration Method,Transmission Desc,Gears,Drive Desc,Fuel Usage Desc,Carline Class Desc
2015,Volkswagen Group of,Audi,S4,3,6,Automatic,18,28,21,Supercharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Compact Cars
2015,Volkswagen Group of,Audi,S4,3,6,Manual,17,26,20,Supercharged,Manual,6,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Compact Cars
2015,Volkswagen Group of,Bentley,Continental GT,4,8,Automatic,15,25,18,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Compact Cars
2015,Volkswagen Group of,Bentley,Continental GT,6,12,Automatic,12,21,15,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Compact Cars
2015,BMW,BMW,320i,2,4,Automatic,24,36,28,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Compact Cars
2015,BMW,BMW,320i,2,4,Manual,23,36,27,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Compact Cars
2015,BMW,BMW,320i xDrive,2,4,Automatic,23,35,27,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Compact Cars
2015,BMW,BMW,328d,2,4,Automatic,32,45,37,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear","Diesel, ultra low sulfur (15 ppm, maximum)",Compact Cars
2015,BMW,BMW,328d xDrive,2,4,Automatic,31,43,35,Turbocharged,Semi-Automatic,8,All Wheel Drive,"Diesel, ultra low sulfur (15 ppm, maximum)",Compact Cars
2015,BMW,BMW,328i,2,4,Automatic,23,35,27,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Compact Cars
2015,BMW,BMW,328i,2,4,Manual,22,34,26,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Compact Cars
2015,BMW,BMW,328i xDrive,2,4,Automatic,22,33,26,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Compact Cars
2015,BMW,BMW,335i,3,6,Automatic,21,32,25,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Compact Cars
2015,BMW,BMW,335i,3,6,Manual,20,30,24,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Compact Cars
2015,BMW,BMW,335i xDrive,3,6,Automatic,20,30,24,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Compact Cars
2015,BMW,BMW,335i xDrive,3,6,Manual,20,28,23,Turbocharged,Manual,6,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Compact Cars
2015,BMW,BMW,428i Coupe,2,4,Automatic,23,35,27,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Compact Cars
2015,BMW,BMW,428i Coupe,2,4,Manual,22,34,26,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Compact Cars
2015,BMW,BMW,428i Gran Coupe,2,4,Automatic,23,34,27,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Compact Cars
2015,BMW,BMW,428i xDrive Coupe,2,4,Automatic,22,33,26,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Compact Cars
2015,BMW,BMW,428i xDrive Gran Coupe,2,4,Automatic,22,32,26,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Compact Cars
2015,BMW,BMW,435i Coupe,3,6,Automatic,21,32,25,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Compact Cars
2015,BMW,BMW,435i Coupe,3,6,Manual,20,30,24,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Compact Cars
2015,BMW,BMW,435i Gran Coupe,3,6,Automatic,21,32,25,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Compact Cars
2015,BMW,BMW,435i xDrive Coupe,3,6,Automatic,20,30,24,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Compact Cars
2015,BMW,BMW,435i xDrive Coupe,3,6,Manual,20,28,23,Turbocharged,Manual,6,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Compact Cars
2015,BMW,BMW,435i xDrive Gran Coupe,3,6,Automatic,20,31,24,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Compact Cars
2015,BMW,BMW,640i Gran Coupe,3,6,Automatic,20,31,24,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Compact Cars
2015,BMW,BMW,640i xDrive Gran Coupe,3,6,Automatic,20,29,23,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Compact Cars
2015,BMW,BMW,650i Gran Coupe,4.4,8,Automatic,17,25,20,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Compact Cars
2015,BMW,BMW,650i xDrive Gran Coupe,4.4,8,Automatic,16,24,19,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Compact Cars
2015,BMW,BMW,ActiveHybrid 3,3,6,Automatic,25,33,28,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Compact Cars
2015,BMW,BMW,Alpina B6 Gran Coupe xDrive,4.4,8,Automatic,16,24,19,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Compact Cars
2015,BMW,BMW,M3,3,6,Automatic,17,24,19,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Compact Cars
2015,BMW,BMW,M3,3,6,Manual,17,26,20,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Compact Cars
2015,BMW,BMW,M4 Coupe,3,6,Automatic,17,24,19,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Compact Cars
2015,BMW,BMW,M4 Coupe,3,6,Manual,17,26,20,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Compact Cars
2015,BMW,BMW,M6 Gran Coupe,4.4,8,Automatic,14,20,16,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Compact Cars
2015,BMW,BMW,M6 Gran Coupe,4.4,8,Manual,15,22,17,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Compact Cars
2015,General Motors,Buick,VERANO,2,4,Auto(S6),21,30,24,Turbocharged,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,General Motors,Buick,VERANO,2,4,Manual,20,31,24,Turbocharged,Manual,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,General Motors,Buick,VERANO,2.4,4,Auto(S6),21,32,25,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,General Motors,Cadillac,ATS,2,4,Auto(S6),21,30,24,Turbocharged,Semi-Automatic,6,"2-Wheel Drive, Rear",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,General Motors,Cadillac,ATS,2,4,Manual,19,30,23,Turbocharged,Manual,6,"2-Wheel Drive, Rear",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,General Motors,Cadillac,ATS,2.5,4,Auto(S6),21,33,25,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Rear",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,General Motors,Cadillac,ATS,3.6,6,Auto(S6),18,28,22,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Rear",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,General Motors,Cadillac,ATS AWD,2,4,Auto(S6),20,28,23,Turbocharged,Semi-Automatic,6,All Wheel Drive,Gasoline (Regular Unleaded Recommended),Compact Cars
2015,General Motors,Cadillac,ATS AWD,3.6,6,Auto(S6),18,26,21,Naturally Aspirated,Semi-Automatic,6,All Wheel Drive,Gasoline (Regular Unleaded Recommended),Compact Cars
2015,General Motors,Chevrolet,CAMARO,3.6,6,Auto(A6),19,30,22,Naturally Aspirated,Automatic,6,"2-Wheel Drive, Rear",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,General Motors,Chevrolet,CAMARO,3.6,6,Auto(S6),18,27,21,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Rear",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,General Motors,Chevrolet,CAMARO,3.6,6,Manual,17,28,20,Naturally Aspirated,Manual,6,"2-Wheel Drive, Rear",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,General Motors,Chevrolet,CAMARO,6.2,8,Auto(S6),15,24,18,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Rear",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,General Motors,Chevrolet,CAMARO,6.2,8,Auto(S6),12,18,14,Supercharged,Semi-Automatic,6,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Compact Cars
2015,General Motors,Chevrolet,CAMARO,6.2,8,Manual,14,19,16,Supercharged,Manual,6,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Compact Cars
2015,General Motors,Chevrolet,CAMARO,6.2,8,Manual,16,24,19,Naturally Aspirated,Manual,6,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Compact Cars
2015,General Motors,Chevrolet,CAMARO,7,8,Manual,13,19,15,Naturally Aspirated,Manual,6,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Compact Cars
2015,General Motors,Chevrolet,SONIC,1.4,4,Auto(S6),27,37,31,Turbocharged,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,General Motors,Chevrolet,SONIC,1.4,4,Manual,29,40,33,Turbocharged,Manual,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,General Motors,Chevrolet,SONIC,1.8,4,Auto(S6),25,35,28,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,General Motors,Chevrolet,SONIC,1.8,4,Manual(M5),26,35,30,Naturally Aspirated,Manual,5,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,General Motors,Chevrolet,SONIC RS,1.4,4,Auto(S6),25,33,28,Turbocharged,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,General Motors,Chevrolet,SONIC RS,1.4,4,Manual,27,34,29,Turbocharged,Manual,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,Ford Motor Company,Ford,Fiesta ST FWD,1.6,4,Manual,26,35,29,Turbocharged,Manual,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,Ford Motor Company,Ford,FOCUS FWD,1,3,Manual,29,40,33,Turbocharged,Manual,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,Ford Motor Company,Ford,FOCUS FWD,2,4,Automatic,27,40,31,Naturally Aspirated,Automated Manual,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,Ford Motor Company,Ford,FOCUS FWD,2,4,Auto(S6),26,38,30,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,Ford Motor Company,Ford,FOCUS FWD,2,4,Manual(M5),26,36,30,Naturally Aspirated,Manual,5,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,Ford Motor Company,Ford,FOCUS FWD,2,4,Manual,23,32,26,Turbocharged,Manual,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,Ford Motor Company,Ford,Focus FWD FFV,2,4,Automatic,27,40,31,Naturally Aspirated,Automated Manual,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,Ford Motor Company,Ford,Focus FWD FFV,2,4,Auto(S6),26,38,30,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,Ford Motor Company,Ford,Focus FWD FFV,2,4,Manual(M5),26,36,30,Naturally Aspirated,Manual,5,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,Ford Motor Company,Ford,Focus SFE FWD,1,3,Manual,30,42,35,Turbocharged,Manual,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,Honda,Honda,CIVIC,1.8,4,Auto(A5),27,38,31,Naturally Aspirated,Automatic,5,"2-Wheel Drive, Front",Compressed Natural Gas,Compact Cars
2015,Honda,Honda,CIVIC,1.8,4,Auto(AV),30,39,33,Naturally Aspirated,Continuously Variable,1,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,Honda,Honda,CIVIC,1.8,4,Automatic,29,38,33,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),7,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,Honda,Honda,CIVIC,1.8,4,Manual(M5),28,36,31,Naturally Aspirated,Manual,5,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,Honda,Honda,CIVIC,2.4,4,Manual,22,31,25,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Recommended),Compact Cars
2015,Honda,Honda,CIVIC HF,1.8,4,Auto(AV),31,41,35,Naturally Aspirated,Continuously Variable,1,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,Honda,Honda,CIVIC HYBRID,1.5,4,Auto(AV),44,47,45,Naturally Aspirated,Continuously Variable,1,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,Hyundai,HYUNDAI MOTOR COMPANY,Accent,1.6,4,Auto(S6),26,37,30,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,Hyundai,HYUNDAI MOTOR COMPANY,Accent,1.6,4,Manual,27,38,31,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,Hyundai,HYUNDAI MOTOR COMPANY,Veloster,1.6,4,Automatic,27,36,30,Naturally Aspirated,Automated Manual,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,Hyundai,HYUNDAI MOTOR COMPANY,Veloster,1.6,4,Auto(S6),24,31,27,Turbocharged,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,Hyundai,HYUNDAI MOTOR COMPANY,Veloster,1.6,4,Manual,24,33,28,Turbocharged,Manual,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,Hyundai,HYUNDAI MOTOR COMPANY,Veloster,1.6,4,Manual,26,35,30,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,Nissan,INFINITI,Q50 HYBRID,3.5,6,Auto(S7),29,36,31,Naturally Aspirated,Semi-Automatic,7,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Compact Cars
2015,Nissan,INFINITI,Q50 HYBRID AWD,3.5,6,Auto(S7),28,35,30,Naturally Aspirated,Semi-Automatic,7,All Wheel Drive,Gasoline (Premium Unleaded Required),Compact Cars
2015,Nissan,INFINITI,Q50S HYBRID,3.5,6,Auto(S7),28,34,30,Naturally Aspirated,Semi-Automatic,7,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Compact Cars
2015,Nissan,INFINITI,Q50S HYBRID AWD,3.5,6,Auto(S7),27,31,28,Naturally Aspirated,Semi-Automatic,7,All Wheel Drive,Gasoline (Premium Unleaded Required),Compact Cars
2015,Kia,KIA MOTORS CORPORATION,Forte Koup,1.6,4,Auto(S6),22,30,25,Turbocharged,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,Kia,KIA MOTORS CORPORATION,Forte Koup,1.6,4,Manual,22,29,25,Turbocharged,Manual,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,Kia,KIA MOTORS CORPORATION,Forte Koup,2,4,Auto(S6),25,34,28,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,Kia,KIA MOTORS CORPORATION,Forte Koup,2,4,Manual,24,33,27,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,Kia,KIA MOTORS CORPORATION,Rio,1.6,4,Auto(S6),27,37,31,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,Kia,KIA MOTORS CORPORATION,Rio,1.6,4,Manual,27,37,31,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,Kia,KIA MOTORS CORPORATION,Rio ECO,1.6,4,Auto(S6),28,37,31,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,Toyota,LEXUS,CT 200h,1.8,4,Auto(AV),43,40,42,Naturally Aspirated,Continuously Variable,1,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,Toyota,LEXUS,IS 250,2.5,6,Auto(S6),21,30,24,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Compact Cars
2015,Toyota,LEXUS,IS 250 AWD,2.5,6,Auto(S6),20,27,23,Naturally Aspirated,Semi-Automatic,6,All Wheel Drive,Gasoline (Premium Unleaded Required),Compact Cars
2015,Toyota,LEXUS,IS 350,3.5,6,Automatic,19,28,22,Naturally Aspirated,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Compact Cars
2015,Toyota,LEXUS,IS 350 AWD,3.5,6,Auto(S6),19,26,21,Naturally Aspirated,Semi-Automatic,6,All Wheel Drive,Gasoline (Premium Unleaded Required),Compact Cars
2015,MAZDA,MAZDA,MAZDA3 4-Door,2,4,Auto(S6),30,41,34,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,MAZDA,MAZDA,MAZDA3 4-Door,2,4,Manual,29,41,33,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,MAZDA,MAZDA,MAZDA3 4-Door,2.5,4,Auto(S6),29,40,33,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,MAZDA,MAZDA,MAZDA3 4-Door,2.5,4,Auto(S6),28,39,32,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,MAZDA,MAZDA,MAZDA3 4-Door,2.5,4,Manual,25,37,29,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,Mercedes-Benz,Mercedes-Benz,AMG C 63,4,8,Auto(A7),18,25,20,Turbocharged,Automatic,7,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Compact Cars
2015,Mercedes-Benz,Mercedes-Benz,AMG C 63 S,4,8,Auto(A7),18,25,20,Turbocharged,Automatic,7,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Compact Cars
2015,Mercedes-Benz,Mercedes-Benz,C 300,2,4,Auto(A7),25,34,28,Turbocharged,Automatic,7,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Compact Cars
2015,Mercedes-Benz,Mercedes-Benz,C 300 4MATIC,2,4,Auto(A7),24,31,27,Turbocharged,Automatic,7,4-Wheel Drive,Gasoline (Premium Unleaded Required),Compact Cars
2015,Mercedes-Benz,Mercedes-Benz,C 400 4MATIC,3,6,Auto(A7),21,29,24,Turbocharged,Automatic,7,4-Wheel Drive,Gasoline (Premium Unleaded Required),Compact Cars
2015,Mercedes-Benz,Mercedes-Benz,CLA 250,2,4,Automatic,26,38,30,Turbocharged,Automated Manual,7,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Required),Compact Cars
2015,Mercedes-Benz,Mercedes-Benz,CLA 250 4MATIC,2,4,Automatic,24,33,27,Turbocharged,Automated Manual,7,4-Wheel Drive,Gasoline (Premium Unleaded Required),Compact Cars
2015,Mercedes-Benz,Mercedes-Benz,CLA 250 4MATIC,2,4,Automatic,24,33,27,Turbocharged,Automated Manual,7,4-Wheel Drive,Gasoline (Premium Unleaded Required),Compact Cars
2015,Mercedes-Benz,Mercedes-Benz,CLA 45 AMG 4MATIC,2,4,Automatic,23,31,26,Turbocharged,Automated Manual,7,4-Wheel Drive,Gasoline (Premium Unleaded Required),Compact Cars
2015,Mercedes-Benz,Mercedes-Benz,CLS 400,3,6,Auto(A7),20,30,24,Turbocharged,Automatic,7,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Compact Cars
2015,Mercedes-Benz,Mercedes-Benz,CLS 400 4MATIC,3,6,Auto(A7),19,26,22,Turbocharged,Automatic,7,4-Wheel Drive,Gasoline (Premium Unleaded Required),Compact Cars
2015,Mercedes-Benz,Mercedes-Benz,CLS 550,4.7,8,Auto(A9),17,26,21,Turbocharged,Automatic,9,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Compact Cars
2015,Mercedes-Benz,Mercedes-Benz,CLS 550 4MATIC,4.7,8,Auto(A7),17,24,19,Turbocharged,Automatic,7,4-Wheel Drive,Gasoline (Premium Unleaded Required),Compact Cars
2015,Mercedes-Benz,Mercedes-Benz,CLS 63 AMG S 4MATIC,5.5,8,Auto(A7),16,22,18,Turbocharged,Automatic,7,4-Wheel Drive,Gasoline (Premium Unleaded Required),Compact Cars
2015,Mercedes-Benz,Mercedes-Benz,S 550 4MATIC (coupe),4.7,8,Auto(A7),16,24,19,Turbocharged,Automatic,7,4-Wheel Drive,Gasoline (Premium Unleaded Required),Compact Cars
2015,Mercedes-Benz,Mercedes-Benz,S 63 AMG 4MATIC (coupe),5.5,8,Auto(A7),15,23,18,Turbocharged,Automatic,7,4-Wheel Drive,Gasoline (Premium Unleaded Required),Compact Cars
2015,Mercedes-Benz,Mercedes-Benz,S 65 AMG (coupe),6,12,Auto(A7),13,20,15,Turbocharged,Automatic,7,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Compact Cars
2015,BMW,Mini,Mini Cooper Countryman,1.6,4,Auto(S6),25,30,27,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Recommended),Compact Cars
2015,BMW,Mini,Mini Cooper Countryman,1.6,4,Manual,27,34,30,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Recommended),Compact Cars
2015,BMW,Mini,Mini Cooper Paceman,1.6,4,Auto(S6),25,30,27,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Recommended),Compact Cars
2015,BMW,Mini,Mini Cooper Paceman,1.6,4,Manual,27,34,30,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Recommended),Compact Cars
2015,BMW,Mini,Mini Cooper S Countryman,1.6,4,Auto(S6),25,32,28,Turbocharged,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Recommended),Compact Cars
2015,BMW,Mini,Mini Cooper S Countryman,1.6,4,Manual,26,32,29,Turbocharged,Manual,6,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Recommended),Compact Cars
2015,BMW,Mini,Mini Cooper S Countryman All4,1.6,4,Auto(S6),23,30,26,Turbocharged,Semi-Automatic,6,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Compact Cars
2015,BMW,Mini,Mini Cooper S Countryman All4,1.6,4,Manual,25,31,27,Turbocharged,Manual,6,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Compact Cars
2015,BMW,Mini,Mini Cooper S Paceman,1.6,4,Auto(S6),25,32,28,Turbocharged,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Recommended),Compact Cars
2015,BMW,Mini,Mini Cooper S Paceman,1.6,4,Manual,26,32,29,Turbocharged,Manual,6,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Recommended),Compact Cars
2015,BMW,Mini,Mini Cooper S Paceman ALL4,1.6,4,Auto(S6),23,30,26,Turbocharged,Semi-Automatic,6,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Compact Cars
2015,BMW,Mini,Mini Cooper S Paceman ALL4,1.6,4,Manual,25,31,27,Turbocharged,Manual,6,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Compact Cars
2015,BMW,Mini,Mini JCW Countryman ALL4,1.6,4,Auto(S6),23,30,26,Turbocharged,Semi-Automatic,6,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Compact Cars
2015,BMW,Mini,Mini JCW Countryman ALL4,1.6,4,Manual,25,31,27,Turbocharged,Manual,6,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Compact Cars
2015,BMW,Mini,Mini JCW Paceman ALL4,1.6,4,Auto(S6),23,30,26,Turbocharged,Semi-Automatic,6,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Compact Cars
2015,BMW,Mini,Mini JCW Paceman ALL4,1.6,4,Manual,25,31,27,Turbocharged,Manual,6,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Compact Cars
2015,Mitsubishi Motors Co,Mitsubishi Motors Corporation,LANCER,2,4,Automatic,18,25,20,Turbocharged,Automated Manual,6,All Wheel Drive,Gasoline (Premium Unleaded Required),Compact Cars
2015,Mitsubishi Motors Co,Mitsubishi Motors Corporation,LANCER,2,4,Auto(AV-S6),26,34,29,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,Mitsubishi Motors Co,Mitsubishi Motors Corporation,LANCER,2,4,Manual(M5),25,34,28,Naturally Aspirated,Manual,5,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2015,Mitsubishi Motors Co,Mitsubishi Motors Corporation,LANCER,2.4,4,Auto(AV-S6),23,30,26,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
