Model Year,Mfr Name,Division,Carline,Engine Displacement,Cylinder,Transmission,City FE ,Highway FE,Combined FE,Air Aspiration Method,Transmission Desc,Gears,Drive Desc,Fuel Usage Desc,Carline Class Desc
2023,Mercedes-Benz,Mercedes-Benz,AMG CLA 45 4MATIC,2,4,Auto(AM8),20,28,23,Turbocharged,Automated Manual,8,All Wheel Drive,Gasoline (Premium Unleaded Required),Compact Cars
2023,Mercedes-Benz,Mercedes-Benz,AMG GT 43 4MATIC+,3,6,Auto(A9),19,24,21,Other,Automatic,9,All Wheel Drive,Gasoline (Premium Unleaded Required),Compact Cars
2023,Mercedes-Benz,Mercedes-Benz,AMG GT 53 4MATIC+,3,6,Auto(A9),19,24,21,Other,Automatic,9,All Wheel Drive,Gasoline (Premium Unleaded Required),Compact Cars
2023,Mercedes-Benz,Mercedes-Benz,AMG GT 63 4MATIC+,4,8,Auto(A9),15,21,17,Turbocharged,Automatic,9,All Wheel Drive,Gasoline (Premium Unleaded Required),Compact Cars
2023,Mercedes-Benz,Mercedes-Benz,AMG GT 63 S 4MATIC+,4,8,Auto(A9),15,21,17,Turbocharged,Automatic,9,All Wheel Drive,Gasoline (Premium Unleaded Required),Compact Cars
2023,Mercedes-Benz,Mercedes-Benz,C 300,2,4,Auto(A9),25,36,29,Turbocharged,Automatic,9,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Compact Cars
2023,Mercedes-Benz,Mercedes-Benz,C 300 4MATIC,2,4,Auto(A9),24,33,27,Turbocharged,Automatic,9,All Wheel Drive,Gasoline (Premium Unleaded Required),Compact Cars
2023,Mercedes-Benz,Mercedes-Benz,CLA 250,2,4,Auto(AM7),25,36,29,Turbocharged,Automated Manual,7,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Required),Compact Cars
2023,Mercedes-Benz,Mercedes-Benz,CLA 250 4MATIC,2,4,Auto(AM7),24,33,27,Turbocharged,Automated Manual,7,All Wheel Drive,Gasoline (Premium Unleaded Required),Compact Cars
2023,Mercedes-Benz,Mercedes-Benz,CLS 450 4MATIC,3,6,Auto(A9),22,30,25,Turbocharged,Automatic,9,All Wheel Drive,Gasoline (Premium Unleaded Required),Compact Cars
2023,Mitsubishi Motors Co,Mitsubishi Motors Corporation,MIRAGE,1.2,3,Auto(AV),36,43,39,Naturally Aspirated,Continuously Variable,1,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2023,Mitsubishi Motors Co,Mitsubishi Motors Corporation,MIRAGE,1.2,3,Manual(M5),33,41,36,Naturally Aspirated,Manual,5,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2023,Mitsubishi Motors Co,Mitsubishi Motors Corporation,MIRAGE G4,1.2,3,Auto(AV),35,41,37,Naturally Aspirated,Continuously Variable,1,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2023,Mitsubishi Motors Co,Mitsubishi Motors Corporation,MIRAGE G4,1.2,3,Manual(M5),33,40,35,Naturally Aspirated,Manual,5,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2023,Nissan,NISSAN,VERSA,1.6,4,Auto(AV),32,40,35,Naturally Aspirated,Continuously Variable,1,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2023,Nissan,NISSAN,VERSA,1.6,4,Manual(M5),27,35,30,Naturally Aspirated,Manual,5,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2023,Toyota,TOYOTA,COROLLA,2,4,Auto(AV-S10),31,40,34,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),10,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2023,Toyota,TOYOTA,COROLLA,2,4,Auto(AV-S10),32,41,35,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),10,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2023,Toyota,TOYOTA,COROLLA HATCHBACK,2,4,Auto(AV-S10),32,41,35,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),10,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2023,Toyota,TOYOTA,COROLLA HATCHBACK XSE,2,4,Auto(AV-S10),30,38,33,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),10,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2023,Toyota,TOYOTA,COROLLA HYBRID,1.8,4,Auto(AV),50,43,47,Naturally Aspirated,Continuously Variable,1,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2023,Toyota,TOYOTA,COROLLA HYBRID,1.8,4,Auto(AV),53,46,50,Naturally Aspirated,Continuously Variable,1,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2023,Toyota,TOYOTA,COROLLA HYBRID AWD,1.8,4,Auto(AV),47,41,44,Naturally Aspirated,Continuously Variable,1,All Wheel Drive,Gasoline (Regular Unleaded Recommended),Compact Cars
2023,Toyota,TOYOTA,COROLLA HYBRID AWD,1.8,4,Auto(AV),51,44,48,Naturally Aspirated,Continuously Variable,1,All Wheel Drive,Gasoline (Regular Unleaded Recommended),Compact Cars
2023,Volkswagen Group of,Volkswagen,GLI,2,4,Auto(AM-S7),26,36,30,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2023,Volkswagen Group of,Volkswagen,GLI,2,4,Manual(M6),26,37,30,Turbocharged,Manual,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2023,Volkswagen Group of,Volkswagen,Golf-R,2,4,Auto(AM-S7),23,30,26,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Compact Cars
2023,Volkswagen Group of,Volkswagen,Golf-R,2,4,Manual(M6),20,28,23,Turbocharged,Manual,6,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Compact Cars
2023,Volkswagen Group of,Volkswagen,GTI,2,4,Auto(AM-S7),24,34,28,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2023,Volkswagen Group of,Volkswagen,GTI,2,4,Manual(M6),23,32,27,Turbocharged,Manual,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2023,Volkswagen Group of,Volkswagen,Jetta,1.5,4,Auto(S8),31,41,35,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2023,Volkswagen Group of,Volkswagen,Jetta,1.5,4,Manual(M6),29,42,34,Turbocharged,Manual,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2023,Volkswagen Group of,Volkswagen,Jetta Sport/SE/SEL,1.5,4,Auto(S8),29,40,33,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2023,Volvo,"Volvo Cars of North America, LLC",S60 B5,2,4,Auto(S8),26,35,30,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Required),Compact Cars
2023,Volvo,"Volvo Cars of North America, LLC",S60 B5 AWD,2,4,Auto(S8),25,33,28,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Required),Compact Cars
2023,FCA US LLC,ALFA ROMEO,Giulia,2,4,Auto(A8),24,33,27,Turbocharged,Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Midsize Cars
2023,FCA US LLC,ALFA ROMEO,Giulia,2.9,6,Auto(A8),17,25,20,Turbocharged,Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Midsize Cars
2023,FCA US LLC,ALFA ROMEO,Giulia AWD,2,4,Auto(A8),23,31,26,Turbocharged,Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Midsize Cars
2023,Volkswagen Group of,Audi,A5 Sportback quattro,2,4,Auto(AM-S7),24,33,28,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Midsize Cars
2023,Volkswagen Group of,Audi,A5 Sportback S-Line quattro,2,4,Auto(AM-S7),24,32,27,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Midsize Cars
2023,Volkswagen Group of,Audi,A6 quattro,2,4,Auto(AM-S7),24,31,27,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Midsize Cars
2023,Volkswagen Group of,Audi,A6 quattro,3,6,Auto(AM-S7),21,30,24,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Midsize Cars
2023,Volkswagen Group of,Audi,A7,3,6,Auto(AM-S7),21,30,24,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Midsize Cars
2023,Volkswagen Group of,Audi,RS 7,4,8,Auto(S8),14,21,17,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Midsize Cars
2023,Volkswagen Group of,Audi,RS5 Sportback,2.9,6,Auto(S8),18,25,21,Turbocharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),Midsize Cars
2023,Volkswagen Group of,Audi,S5 Sportback,3,6,Auto(S8),21,30,24,Turbocharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),Midsize Cars
2023,Volkswagen Group of,Audi,S6,2.9,6,Auto(S8),19,26,22,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Midsize Cars
2023,Volkswagen Group of,Audi,S7,2.9,6,Auto(S8),19,26,22,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Midsize Cars
2023,Volkswagen Group of,Bentley,Flying Spur,4,8,Auto(AM-S8),15,22,17,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,All Wheel Drive,Gasoline (Premium Unleaded Required),Midsize Cars
2023,Volkswagen Group of,Bentley,Flying Spur,6,12,Auto(AM-S8),12,19,15,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Midsize Cars
2023,BMW,BMW,530i Sedan,2,4,Auto(S8),25,33,28,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Midsize Cars
2023,BMW,BMW,530i xDrive Sedan,2,4,Auto(S8),23,32,26,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Midsize Cars
2023,BMW,BMW,540i Sedan,3,6,Auto(S8),25,32,27,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Midsize Cars
2023,BMW,BMW,540i xDrive Sedan,3,6,Auto(S8),22,29,25,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Midsize Cars
2023,BMW,BMW,840i Gran Coupe,3,6,Auto(S8),21,29,24,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Midsize Cars
2023,BMW,BMW,840i xDrive Gran Coupe,3,6,Auto(S8),21,29,24,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Midsize Cars
2023,BMW,BMW,ALPINA B8 Gran Coupe,4.4,8,Auto(S8),17,24,19,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Midsize Cars
2023,BMW,BMW,M5 Competition Sedan,4.4,8,Auto(S8),15,21,17,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Midsize Cars
2023,BMW,BMW,M5 Sedan,4.4,8,Auto(S8),15,21,17,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Midsize Cars
2023,BMW,BMW,M550i xDrive Sedan,4.4,8,Auto(S8),17,25,20,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Midsize Cars
2023,BMW,BMW,M8 Competition Gran Coupe,4.4,8,Auto(S8),15,22,17,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Midsize Cars
2023,BMW,BMW,M850i xDrive Gran Coupe,4.4,8,Auto(S8),17,24,19,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Midsize Cars
2023,BMW,BMW,X2 M35i,2,4,Auto(S8),24,31,27,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Midsize Cars
2023,BMW,BMW,X2 sDrive28i,2,4,Auto(S8),24,32,27,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Recommended),Midsize Cars
2023,BMW,BMW,X2 xDrive28i,2,4,Auto(S8),24,31,27,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Midsize Cars
2023,General Motors,Cadillac,CT5,2,4,Auto(S10),23,33,27,Turbocharged,Semi-Automatic,10,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Midsize Cars
2023,General Motors,Cadillac,CT5,3,6,Auto(S10),19,27,22,Turbocharged,Semi-Automatic,10,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Midsize Cars
2023,General Motors,Cadillac,CT5 AWD,2,4,Auto(S10),22,30,25,Turbocharged,Semi-Automatic,10,All Wheel Drive,Gasoline (Premium Unleaded Required),Midsize Cars
2023,General Motors,Cadillac,CT5 AWD,3,6,Auto(S10),18,26,21,Turbocharged,Semi-Automatic,10,All Wheel Drive,Gasoline (Premium Unleaded Required),Midsize Cars
2023,General Motors,Cadillac,CT5 V,3,6,Auto(S10),18,27,21,Turbocharged,Semi-Automatic,10,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Midsize Cars
2023,General Motors,Cadillac,CT5 V,6.2,8,Auto(S10),13,21,16,Supercharged,Semi-Automatic,10,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Midsize Cars
2023,General Motors,Cadillac,CT5 V,6.2,8,Manual(M6),13,21,15,Supercharged,Manual,6,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Midsize Cars
2023,General Motors,Chevrolet,MALIBU,1.5,4,Auto(AV),27,35,30,Turbocharged,Continuously Variable,1,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Midsize Cars
2023,FCA US LLC,Dodge,Challenger,3.6,6,Auto(A8),19,30,23,Naturally Aspirated,Automatic,8,"2-Wheel Drive, Rear",Gasoline (Regular Unleaded Recommended),Midsize Cars
2023,FCA US LLC,Dodge,Challenger,5.7,8,Auto(A8),16,25,19,Naturally Aspirated,Automatic,8,"2-Wheel Drive, Rear",Gasoline (Mid Grade Unleaded Recommended),Midsize Cars
2023,FCA US LLC,Dodge,Challenger,5.7,8,Manual(M6),15,23,18,Naturally Aspirated,Manual,6,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Midsize Cars
2023,FCA US LLC,Dodge,Challenger,6.4,8,Auto(A8),15,24,18,Naturally Aspirated,Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Midsize Cars
2023,FCA US LLC,Dodge,Challenger,6.4,8,Manual(M6),14,23,17,Naturally Aspirated,Manual,6,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Midsize Cars
2023,FCA US LLC,Dodge,Challenger AWD,3.6,6,Auto(A8),18,27,21,Naturally Aspirated,Automatic,8,All Wheel Drive,Gasoline (Regular Unleaded Recommended),Midsize Cars
2023,FCA US LLC,Dodge,Challenger SRT,6.2,8,Auto(A8),13,22,16,Supercharged,Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Midsize Cars
2023,FCA US LLC,Dodge,Challenger SRT Widebody,6.2,8,Auto(A8),13,21,15,Supercharged,Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Midsize Cars
2023,FCA US LLC,Dodge,Challenger Widebody,6.4,8,Auto(A8),15,24,18,Naturally Aspirated,Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Midsize Cars
2023,FCA US LLC,Dodge,Challenger Widebody,6.4,8,Manual(M6),14,23,17,Naturally Aspirated,Manual,6,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Midsize Cars
2023,Honda,Honda,ACCORD SPORT/TOURING,2,4,Auto(AV),46,41,44,Naturally Aspirated,Continuously Variable,1,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Midsize Cars
2023,Honda,Honda,CIVIC 4Dr,1.5,4,Auto(AV),33,42,36,Turbocharged,Continuously Variable,1,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Midsize Cars
2023,Honda,Honda,CIVIC 4Dr,1.5,4,Auto(AV-S7),31,38,34,Turbocharged,Selectable Continuously Variable (e.g. CVT with paddles),7,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Midsize Cars
2023,Honda,Honda,CIVIC 4Dr,1.5,4,Manual(M6),27,37,31,Turbocharged,Manual,6,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Recommended),Midsize Cars
2023,Honda,Honda,CIVIC 4Dr,2,4,Auto(AV),31,40,35,Naturally Aspirated,Continuously Variable,1,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Midsize Cars
2023,Honda,Honda,CIVIC 4Dr,2,4,Auto(AV-S7),30,37,33,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),7,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Midsize Cars
2023,Hyundai,HYUNDAI MOTOR COMPANY,Elantra,1.6,4,Auto(AM-S7),28,36,31,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Midsize Cars
2023,Hyundai,HYUNDAI MOTOR COMPANY,Elantra,2,4,Auto(AV-S1),33,42,37,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),1,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Midsize Cars
2023,Hyundai,HYUNDAI MOTOR COMPANY,Elantra,2,4,Auto(AV-S1),30,40,34,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),1,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Midsize Cars
2023,Hyundai,HYUNDAI MOTOR COMPANY,Elantra Hybrid,1.6,4,Auto(AM-S6),49,52,50,Naturally Aspirated,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Midsize Cars
2023,Hyundai,HYUNDAI MOTOR COMPANY,Elantra Hybrid Blue,1.6,4,Auto(AM-S6),53,56,54,Naturally Aspirated,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Midsize Cars
2023,Hyundai,HYUNDAI MOTOR COMPANY,Elantra N,2,4,Auto(AM-S8),20,30,23,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Recommended),Midsize Cars
2023,Hyundai,HYUNDAI MOTOR COMPANY,Elantra N,2,4,Manual(M6),22,31,25,Turbocharged,Manual,6,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Recommended),Midsize Cars
2023,Hyundai,HYUNDAI MOTOR COMPANY,Venue,1.6,4,Auto(AV-S1),29,33,31,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),1,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Midsize Cars
2023,Nissan,INFINITI,Q50,3,6,Auto(S7),20,29,23,Turbocharged,Semi-Automatic,7,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Midsize Cars
2023,Nissan,INFINITI,Q50 AWD,3,6,Auto(S7),19,27,22,Turbocharged,Semi-Automatic,7,All Wheel Drive,Gasoline (Premium Unleaded Required),Midsize Cars
2023,Nissan,INFINITI,Q50 AWD RED SPORT,3,6,Auto(S7),19,26,22,Turbocharged,Semi-Automatic,7,All Wheel Drive,Gasoline (Premium Unleaded Required),Midsize Cars
2023,Nissan,INFINITI,Q50 RED SPORT,3,6,Auto(S7),20,26,22,Turbocharged,Semi-Automatic,7,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Midsize Cars
2023,Jaguar Land Rover L,Jaguar,XF P250,2,4,Auto(S8),25,33,28,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Midsize Cars
2023,Jaguar Land Rover L,Jaguar,XF P250 AWD,2,4,Auto(S8),23,32,26,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Midsize Cars
2023,Jaguar Land Rover L,Jaguar,XF P300 AWD,2,4,Auto(S8),22,30,25,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Midsize Cars
2023,Kia,KIA,Forte,1.6,4,Auto(AM-S7),27,35,30,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Midsize Cars
2023,Kia,KIA,Forte,1.6,4,Manual(M6),22,31,26,Turbocharged,Manual,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Midsize Cars
2023,Kia,KIA,Forte,2,4,Auto(AV),28,39,32,Naturally Aspirated,Continuously Variable,1,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Midsize Cars
2023,Kia,KIA,Forte FE,2,4,Auto(AV),30,41,34,Naturally Aspirated,Continuously Variable,1,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Midsize Cars
2023,Kia,KIA,Stinger AWD,2.5,4,Auto(S8),21,29,24,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Midsize Cars
2023,Kia,KIA,Stinger AWD,3.3,6,Auto(S8),17,24,20,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Midsize Cars
2023,Kia,KIA,Stinger RWD,2.5,4,Auto(S8),22,32,25,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Midsize Cars
2023,Kia,KIA,Stinger RWD,3.3,6,Auto(S8),18,25,20,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Midsize Cars
2023,Toyota,LEXUS,ES 250 AWD,2.5,4,Auto(S8),25,34,28,Naturally Aspirated,Semi-Automatic,8,All Wheel Drive,Gasoline (Regular Unleaded Recommended),Midsize Cars
2023,Toyota,LEXUS,ES 300h,2.5,4,Auto(AV-S6),43,44,44,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Midsize Cars
2023,Toyota,LEXUS,ES 350,3.5,6,Auto(S8),22,32,26,Naturally Aspirated,Semi-Automatic,8,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Midsize Cars
2023,Toyota,LEXUS,ES 350 F SPORT,3.5,6,Auto(S8),22,31,25,Naturally Aspirated,Semi-Automatic,8,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Midsize Cars
2023,Toyota,LEXUS,LS 500,3.4,6,Auto(S10),18,29,22,Turbocharged,Semi-Automatic,10,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Midsize Cars
2023,Toyota,LEXUS,LS 500 AWD,3.4,6,Auto(S10),17,27,21,Turbocharged,Semi-Automatic,10,All Wheel Drive,Gasoline (Premium Unleaded Required),Midsize Cars
2023,Toyota,LEXUS,LS 500h,3.5,6,Auto(AV-S10),22,29,25,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),10,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Midsize Cars
2023,Toyota,LEXUS,LS 500h AWD,3.5,6,Auto(AV-S10),22,29,25,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),10,All Wheel Drive,Gasoline (Premium Unleaded Required),Midsize Cars
2023,Toyota,LEXUS,LS 500h AWD,3.5,6,Auto(AV-S10),22,29,25,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),10,All Wheel Drive,Gasoline (Premium Unleaded Required),Midsize Cars
2023,Maserati,MASERATI,GHIBLI GT,3,6,Auto(A8),18,25,20,Turbocharged,Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Midsize Cars
2023,Maserati,MASERATI,GHIBLI MODENA AWD,3,6,Auto(A8),17,25,20,Turbocharged,Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Required),Midsize Cars
2023,Maserati,MASERATI,GHIBLI MODENA RWD,3,6,Auto(A8),18,25,20,Turbocharged,Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Midsize Cars
2023,Maserati,MASERATI,GHIBLI TROFEO,3.8,8,Auto(A8),13,20,16,Turbocharged,Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Midsize Cars
2023,MAZDA,MAZDA,MAZDA3 5-Door 2WD,2.5,4,Auto(S6),27,35,30,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Midsize Cars
2023,MAZDA,MAZDA,MAZDA3 5-Door 2WD,2.5,4,Manual(M6),26,36,30,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Midsize Cars
2023,MAZDA,MAZDA,MAZDA3 5-Door 4WD,2.5,4,Auto(S6),26,33,29,Naturally Aspirated,Semi-Automatic,6,4-Wheel Drive,Gasoline (Regular Unleaded Recommended),Midsize Cars
2023,MAZDA,MAZDA,MAZDA3 5-Door 4WD,2.5,4,Auto(S6),23,31,26,Turbocharged,Semi-Automatic,6,4-Wheel Drive,Gasoline (Regular Unleaded Recommended),Midsize Cars
2023,Mercedes-Benz,Mercedes-Benz,AMG E 53 4MATIC+,3,6,Auto(A9),21,29,24,Other,Automatic,9,All Wheel Drive,Gasoline (Premium Unleaded Required),Midsize Cars
2023,Mercedes-Benz,Mercedes-Benz,AMG E 63 S 4MATIC+,4,8,Auto(A9),16,24,19,Turbocharged,Automatic,9,All Wheel Drive,Gasoline (Premium Unleaded Required),Midsize Cars
2023,Mercedes-Benz,Mercedes-Benz,E 350,2,4,Auto(A9),23,31,26,Turbocharged,Automatic,9,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Midsize Cars
2023,Mercedes-Benz,Mercedes-Benz,E 350 4MATIC,2,4,Auto(A9),21,30,24,Turbocharged,Automatic,9,All Wheel Drive,Gasoline (Premium Unleaded Required),Midsize Cars
2023,Mercedes-Benz,Mercedes-Benz,E 450 4MATIC,3,6,Auto(A9),23,31,26,Turbocharged,Automatic,9,All Wheel Drive,Gasoline (Premium Unleaded Required),Midsize Cars
