Model Year,Mfr Name,Division,Carline,Engine Displacement,Cylinder,Transmission,City FE ,Highway FE,Combined FE,Air Aspiration Method,Transmission Desc,Gears,Drive Desc,Fuel Usage Desc,Carline Class Desc
2016,Ford Motor Company,Ford,FOCUS FWD,2,4,Manual(M5),26,36,30,Naturally Aspirated,Manual,5,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Ford Motor Company,Ford,Focus FWD FFV,2,4,Auto(AM6),27,40,31,Naturally Aspirated,Automated Manual,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Ford Motor Company,Ford,Focus FWD FFV,2,4,Auto(AM-S6),26,38,30,Naturally Aspirated,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Ford Motor Company,Ford,Focus FWD FFV,2,4,Manual(M5),26,36,30,Naturally Aspirated,Manual,5,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Honda,Honda,CIVIC 2Dr,1.5,4,Auto(AV),31,41,35,Turbocharged,Continuously Variable,1,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Honda,Honda,CIVIC 2Dr,2,4,Auto(AV),30,41,34,Naturally Aspirated,Continuously Variable,1,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Honda,Honda,CIVIC 2Dr,2,4,Manual(M6),26,38,31,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Hyundai,HYUNDAI MOTOR COMPANY,Accent,1.6,4,Auto(S6),26,37,30,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Hyundai,HYUNDAI MOTOR COMPANY,Accent,1.6,4,Manual(M6),27,38,31,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Hyundai,HYUNDAI MOTOR COMPANY,Veloster,1.6,4,Auto(AM6),27,33,29,Turbocharged,Automated Manual,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Hyundai,HYUNDAI MOTOR COMPANY,Veloster,1.6,4,Auto(AM6),28,36,31,Naturally Aspirated,Automated Manual,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Hyundai,HYUNDAI MOTOR COMPANY,Veloster,1.6,4,Manual(M6),25,33,28,Turbocharged,Manual,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Hyundai,HYUNDAI MOTOR COMPANY,Veloster,1.6,4,Manual(M6),27,35,30,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Nissan,INFINITI,Q50 HYBRID,3.5,6,Auto(S7),28,34,30,Naturally Aspirated,Semi-Automatic,7,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Compact Cars
2016,Nissan,INFINITI,Q50 HYBRID AWD,3.5,6,Auto(S7),27,31,28,Naturally Aspirated,Semi-Automatic,7,All Wheel Drive,Gasoline (Premium Unleaded Required),Compact Cars
2016,Kia,KIA MOTORS CORPORATION,Forte Koup,1.6,4,Auto(S6),22,30,25,Turbocharged,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Kia,KIA MOTORS CORPORATION,Forte Koup,1.6,4,Manual(M6),22,29,25,Turbocharged,Manual,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Kia,KIA MOTORS CORPORATION,Forte Koup,2,4,Auto(S6),25,34,28,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Kia,KIA MOTORS CORPORATION,Forte Koup,2,4,Manual(M6),24,33,27,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Kia,KIA MOTORS CORPORATION,Rio,1.6,4,Auto(S6),27,37,31,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Kia,KIA MOTORS CORPORATION,Rio,1.6,4,Manual(M6),27,38,31,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Kia,KIA MOTORS CORPORATION,Rio ECO,1.6,4,Auto(S6),28,37,31,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Toyota,LEXUS,CT 200h,1.8,4,Auto(AV),43,40,42,Naturally Aspirated,Continuously Variable,1,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Toyota,LEXUS,GS F,5,8,Auto(S8),16,24,19,Naturally Aspirated,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Compact Cars
2016,Toyota,LEXUS,IS 200t,2,4,Auto(S8),22,33,26,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Compact Cars
2016,Toyota,LEXUS,IS 300 AWD,3.5,6,Auto(S6),19,26,21,Naturally Aspirated,Semi-Automatic,6,All Wheel Drive,Gasoline (Premium Unleaded Required),Compact Cars
2016,Toyota,LEXUS,IS 350,3.5,6,Auto(S8),19,28,22,Naturally Aspirated,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Compact Cars
2016,Toyota,LEXUS,IS 350 AWD,3.5,6,Auto(S6),19,26,21,Naturally Aspirated,Semi-Automatic,6,All Wheel Drive,Gasoline (Premium Unleaded Required),Compact Cars
2016,MAZDA,MAZDA,CX-3 2WD,2,4,Auto(S6),29,35,31,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,MAZDA,MAZDA,CX-3 4WD,2,4,Auto(S6),27,32,29,Naturally Aspirated,Semi-Automatic,6,4-Wheel Drive,Gasoline (Regular Unleaded Recommended),Compact Cars
2016,MAZDA,MAZDA,MAZDA 2,1.5,4,Auto(S6),33,43,37,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,MAZDA,MAZDA,MAZDA 2,1.5,4,Manual(M6),31,42,35,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,MAZDA,MAZDA,MAZDA3 4-Door,2,4,Auto(S6),30,41,34,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,MAZDA,MAZDA,MAZDA3 4-Door,2,4,Manual(M6),29,41,33,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,MAZDA,MAZDA,MAZDA3 4-Door,2.5,4,Auto(S6),29,40,33,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,MAZDA,MAZDA,MAZDA3 4-Door,2.5,4,Auto(S6),28,39,32,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,MAZDA,MAZDA,MAZDA3 4-Door,2.5,4,Manual(M6),25,37,29,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Mercedes-Benz,Mercedes-Benz,AMG C 63,4,8,Auto(A7),18,25,20,Turbocharged,Automatic,7,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Compact Cars
2016,Mercedes-Benz,Mercedes-Benz,AMG C 63 S,4,8,Auto(A7),18,25,20,Turbocharged,Automatic,7,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Compact Cars
2016,Mercedes-Benz,Mercedes-Benz,AMG CLA 45 4MATIC,2,4,Auto(AM7),23,31,26,Turbocharged,Automated Manual,7,4-Wheel Drive,Gasoline (Premium Unleaded Required),Compact Cars
2016,Mercedes-Benz,Mercedes-Benz,AMG CLS 63 S 4MATIC,5.5,8,Auto(A7),16,22,18,Turbocharged,Automatic,7,4-Wheel Drive,Gasoline (Premium Unleaded Required),Compact Cars
2016,Mercedes-Benz,Mercedes-Benz,AMG S 63 4MATIC (coupe),5.5,8,Auto(A7),15,23,18,Turbocharged,Automatic,7,4-Wheel Drive,Gasoline (Premium Unleaded Required),Compact Cars
2016,Mercedes-Benz,Mercedes-Benz,AMG S 65 (coupe),6,12,Auto(A7),13,20,15,Turbocharged,Automatic,7,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Compact Cars
2016,Mercedes-Benz,Mercedes-Benz,C 300,2,4,Auto(A7),25,34,28,Turbocharged,Automatic,7,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Compact Cars
2016,Mercedes-Benz,Mercedes-Benz,C 300 4MATIC,2,4,Auto(A7),24,31,27,Turbocharged,Automatic,7,4-Wheel Drive,Gasoline (Premium Unleaded Required),Compact Cars
2016,Mercedes-Benz,Mercedes-Benz,C 450 AMG,3,6,Auto(A7),21,29,24,Turbocharged,Automatic,7,4-Wheel Drive,Gasoline (Premium Unleaded Required),Compact Cars
2016,Mercedes-Benz,Mercedes-Benz,CLA 250,2,4,Auto(AM7),26,38,30,Turbocharged,Automated Manual,7,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Required),Compact Cars
2016,Mercedes-Benz,Mercedes-Benz,CLA 250 4MATIC,2,4,Auto(AM7),24,33,27,Turbocharged,Automated Manual,7,4-Wheel Drive,Gasoline (Premium Unleaded Required),Compact Cars
2016,Mercedes-Benz,Mercedes-Benz,CLA 250 4MATIC,2,4,Auto(AM7),24,33,27,Turbocharged,Automated Manual,7,4-Wheel Drive,Gasoline (Premium Unleaded Required),Compact Cars
2016,Mercedes-Benz,Mercedes-Benz,CLS 400,3,6,Auto(A7),20,30,24,Turbocharged,Automatic,7,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Compact Cars
2016,Mercedes-Benz,Mercedes-Benz,CLS 400 4MATIC,3,6,Auto(A7),19,26,22,Turbocharged,Automatic,7,4-Wheel Drive,Gasoline (Premium Unleaded Required),Compact Cars
2016,Mercedes-Benz,Mercedes-Benz,CLS 550,4.7,8,Auto(A9),17,26,21,Turbocharged,Automatic,9,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Required),Compact Cars
2016,Mercedes-Benz,Mercedes-Benz,CLS 550 4MATIC,4.7,8,Auto(A9),17,25,20,Turbocharged,Automatic,9,4-Wheel Drive,Gasoline (Premium Unleaded Required),Compact Cars
2016,Mercedes-Benz,Mercedes-Benz,S 550 4MATIC (coupe),4.7,8,Auto(A7),16,24,19,Turbocharged,Automatic,7,4-Wheel Drive,Gasoline (Premium Unleaded Required),Compact Cars
2016,BMW,Mini,Mini Cooper Countryman,1.6,4,Auto(S6),25,30,27,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Recommended),Compact Cars
2016,BMW,Mini,Mini Cooper Countryman,1.6,4,Manual(M6),27,32,29,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Recommended),Compact Cars
2016,BMW,Mini,Mini Cooper Paceman,1.6,4,Auto(S6),25,30,27,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Recommended),Compact Cars
2016,BMW,Mini,Mini Cooper Paceman,1.6,4,Manual(M6),27,32,29,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Recommended),Compact Cars
2016,BMW,Mini,Mini Cooper S Countryman,1.6,4,Auto(S6),25,32,28,Turbocharged,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Recommended),Compact Cars
2016,BMW,Mini,Mini Cooper S Countryman,1.6,4,Manual(M6),26,32,29,Turbocharged,Manual,6,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Recommended),Compact Cars
2016,BMW,Mini,Mini Cooper S Countryman All4,1.6,4,Auto(S6),23,30,26,Turbocharged,Semi-Automatic,6,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Compact Cars
2016,BMW,Mini,Mini Cooper S Countryman All4,1.6,4,Manual(M6),25,31,27,Turbocharged,Manual,6,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Compact Cars
2016,BMW,Mini,Mini Cooper S Paceman,1.6,4,Auto(S6),25,32,28,Turbocharged,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Recommended),Compact Cars
2016,BMW,Mini,Mini Cooper S Paceman,1.6,4,Manual(M6),26,32,29,Turbocharged,Manual,6,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Recommended),Compact Cars
2016,BMW,Mini,Mini Cooper S Paceman ALL4,1.6,4,Auto(S6),23,30,26,Turbocharged,Semi-Automatic,6,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Compact Cars
2016,BMW,Mini,Mini Cooper S Paceman ALL4,1.6,4,Manual(M6),25,31,27,Turbocharged,Manual,6,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Compact Cars
2016,BMW,Mini,Mini JCW Countryman ALL4,1.6,4,Auto(S6),23,30,26,Turbocharged,Semi-Automatic,6,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Compact Cars
2016,BMW,Mini,Mini JCW Countryman ALL4,1.6,4,Manual(M6),25,31,27,Turbocharged,Manual,6,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Compact Cars
2016,BMW,Mini,Mini JCW Paceman ALL4,1.6,4,Auto(S6),23,30,26,Turbocharged,Semi-Automatic,6,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Compact Cars
2016,BMW,Mini,Mini JCW Paceman ALL4,1.6,4,Manual(M6),25,31,27,Turbocharged,Manual,6,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Compact Cars
2016,Mitsubishi Motors Co,Mitsubishi Motors Corporation,LANCER,2,4,Auto(AV-S6),27,35,30,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Mitsubishi Motors Co,Mitsubishi Motors Corporation,LANCER,2,4,Manual(M5),24,34,28,Naturally Aspirated,Manual,5,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Mitsubishi Motors Co,Mitsubishi Motors Corporation,LANCER,2.4,4,Auto(AV-S6),24,31,27,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Mitsubishi Motors Co,Mitsubishi Motors Corporation,LANCER,2.4,4,Manual(M5),22,31,25,Naturally Aspirated,Manual,5,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Mitsubishi Motors Co,Mitsubishi Motors Corporation,LANCER 4WD,2.4,4,Auto(AV-S6),23,31,26,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),6,All Wheel Drive,Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Nissan,NISSAN,VERSA,1.6,4,Auto(A4),26,35,30,Naturally Aspirated,Automatic,4,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Nissan,NISSAN,VERSA,1.6,4,Auto(AV),31,40,35,Naturally Aspirated,Continuously Variable,1,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Nissan,NISSAN,VERSA,1.6,4,Manual(M5),27,36,30,Naturally Aspirated,Manual,5,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Rolls-Royce,Rolls-Royce Motor Cars Limited,Dawn,6.6,12,Auto(S8),12,19,14,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Compact Cars
2016,Rolls-Royce,Rolls-Royce Motor Cars Limited,Phantom Coupe,6.7,12,Auto(S8),11,19,14,Naturally Aspirated,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Compact Cars
2016,Rolls-Royce,Rolls-Royce Motor Cars Limited,Phantom Drophead Coupe,6.7,12,Auto(S8),11,19,14,Naturally Aspirated,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),Compact Cars
2016,Toyota,SCION,tC,2.5,4,Auto(S6),23,31,26,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Toyota,SCION,tC,2.5,4,Manual(M6),23,31,26,Naturally Aspirated,Manual,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Subaru,Subaru,IMPREZA,2,4,Auto(AV-S6),28,37,31,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),6,All Wheel Drive,Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Subaru,Subaru,IMPREZA,2,4,Manual(M5),25,34,28,Naturally Aspirated,Manual,5,All Wheel Drive,Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Subaru,Subaru,WRX,2,4,Auto(AV-S8),18,24,21,Turbocharged,Selectable Continuously Variable (e.g. CVT with paddles),8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Compact Cars
2016,Subaru,Subaru,WRX,2,4,Manual(M6),20,27,23,Turbocharged,Manual,6,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Compact Cars
2016,Subaru,Subaru,WRX,2.5,4,Manual(M6),17,23,19,Turbocharged,Manual,6,All Wheel Drive,Gasoline (Premium Unleaded Required),Compact Cars
2016,Toyota,TOYOTA,PRIUS c,1.5,4,Auto(AV),53,46,50,Naturally Aspirated,Continuously Variable,1,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Toyota,TOYOTA,YARIS,1.5,4,Auto(A4),30,36,32,Naturally Aspirated,Automatic,4,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Toyota,TOYOTA,YARIS,1.5,4,Manual(M5),30,37,33,Naturally Aspirated,Manual,5,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Volkswagen Group of,Volkswagen,Beetle,1.8,4,Auto(S6),25,34,28,Turbocharged,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Volkswagen Group of,Volkswagen,Beetle,1.8,4,Manual(M5),25,34,28,Turbocharged,Manual,5,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Volkswagen Group of,Volkswagen,Beetle,2,4,Auto(AM-S6),24,31,27,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Volkswagen Group of,Volkswagen,Beetle,2,4,Manual(M6),23,31,26,Turbocharged,Manual,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Volkswagen Group of,Volkswagen,Beetle Dune,1.8,4,Auto(S6),24,31,27,Turbocharged,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Volkswagen Group of,Volkswagen,CC,2,4,Auto(AM-S6),22,31,25,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Recommended),Compact Cars
2016,Volkswagen Group of,Volkswagen,CC,2,4,Manual(M6),21,32,25,Turbocharged,Manual,6,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Recommended),Compact Cars
2016,Volkswagen Group of,Volkswagen,CC 4Motion,3.6,6,Auto(S6),17,25,20,Naturally Aspirated,Semi-Automatic,6,All Wheel Drive,Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Volkswagen Group of,Volkswagen,Golf,1.8,4,Auto(S6),25,36,29,Turbocharged,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Volkswagen Group of,Volkswagen,Golf,1.8,4,Manual(M5),25,37,30,Turbocharged,Manual,5,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Volkswagen Group of,Volkswagen,Golf R,2,4,Auto(AM-S6),23,30,25,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Compact Cars
2016,Volkswagen Group of,Volkswagen,Golf R,2,4,Manual(M6),22,31,25,Turbocharged,Manual,6,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Compact Cars
2016,Volkswagen Group of,Volkswagen,GTI,2,4,Auto(AM-S6),25,33,28,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Volkswagen Group of,Volkswagen,GTI,2,4,Manual(M6),25,34,28,Turbocharged,Manual,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Volkswagen Group of,Volkswagen,Jetta,1.4,4,Auto(S6),28,39,32,Turbocharged,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Volkswagen Group of,Volkswagen,Jetta,1.4,4,Manual(M5),28,40,33,Turbocharged,Manual,5,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Volkswagen Group of,Volkswagen,Jetta,1.8,4,Auto(S6),25,36,29,Turbocharged,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Volkswagen Group of,Volkswagen,Jetta,1.8,4,Manual(M5),25,37,29,Turbocharged,Manual,5,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Volkswagen Group of,Volkswagen,Jetta,2,4,Auto(AM-S6),24,33,27,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Volkswagen Group of,Volkswagen,Jetta,2,4,Manual(M6),23,33,27,Turbocharged,Manual,6,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Volkswagen Group of,Volkswagen,Jetta Hybrid,1.4,4,Auto(AM-S7),42,48,44,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Recommended),Compact Cars
2016,Volvo,"Volvo Cars of North America, LLC",S60 AWD,2,4,Auto(S8),22,31,25,Turbocharged+Supercharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Required),Compact Cars
2016,Volvo,"Volvo Cars of North America, LLC",S60 AWD,2.5,5,Auto(S6),20,29,23,Turbocharged,Semi-Automatic,6,All Wheel Drive,Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Volvo,"Volvo Cars of North America, LLC",S60 AWD,3,6,Auto(S6),18,27,21,Turbocharged,Semi-Automatic,6,All Wheel Drive,Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Volvo,"Volvo Cars of North America, LLC",S60 CC AWD,2.5,5,Auto(S6),20,28,23,Turbocharged,Semi-Automatic,6,All Wheel Drive,Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Volvo,"Volvo Cars of North America, LLC",S60 FWD,2,4,Auto(S8),26,38,30,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Volvo,"Volvo Cars of North America, LLC",S60 FWD,2,4,Auto(S8),23,33,27,Turbocharged+Supercharged,Semi-Automatic,8,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Required),Compact Cars
2016,Volvo,"Volvo Cars of North America, LLC",S60 Inscription AWD,2.5,5,Auto(S6),20,29,23,Turbocharged,Semi-Automatic,6,All Wheel Drive,Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Volvo,"Volvo Cars of North America, LLC",S60 Inscription FWD,2,4,Auto(S8),25,37,29,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Front",Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Volvo,"Volvo Cars of North America, LLC",S60 Polestar AWD,3,6,Auto(S6),18,27,21,Turbocharged,Semi-Automatic,6,All Wheel Drive,Gasoline (Regular Unleaded Recommended),Compact Cars
2016,Honda,Acura,RLX,3.5,6,Auto(AM7),28,32,30,Naturally Aspirated,Automated Manual,7,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Midsize Cars
2016,Honda,Acura,RLX,3.5,6,Auto(S6),20,31,24,Naturally Aspirated,Semi-Automatic,6,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Recommended),Midsize Cars
2016,Volkswagen Group of,Audi,A6,2,4,Auto(AM-S7),24,35,28,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,"2-Wheel Drive, Front",Gasoline (Premium Unleaded Recommended),Midsize Cars
2016,Volkswagen Group of,Audi,A6 quattro,2,4,Auto(S8),22,32,26,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Midsize Cars
2016,Volkswagen Group of,Audi,A6 quattro,3,6,Auto(S8),25,38,30,Turbocharged,Semi-Automatic,8,All Wheel Drive,"Diesel, ultra low sulfur (15 ppm, maximum)",Midsize Cars
2016,Volkswagen Group of,Audi,A6 quattro,3,6,Auto(S8),20,30,24,Supercharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Midsize Cars
2016,Volkswagen Group of,Audi,A7 quattro,3,6,Auto(S8),25,38,30,Turbocharged,Semi-Automatic,8,All Wheel Drive,"Diesel, ultra low sulfur (15 ppm, maximum)",Midsize Cars
2016,Volkswagen Group of,Audi,A7 quattro,3,6,Auto(S8),20,30,24,Supercharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Midsize Cars
2016,Volkswagen Group of,Audi,RS7,4,8,Auto(S8),15,25,18,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Midsize Cars
2016,Volkswagen Group of,Audi,S6,4,8,Auto(AM-S7),18,27,21,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Midsize Cars
2016,Volkswagen Group of,Audi,S7,4,8,Auto(AM-S7),17,27,21,Turbocharged,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Midsize Cars
2016,Volkswagen Group of,Audi,S8,4,8,Auto(S8),15,25,19,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Midsize Cars
2016,Volkswagen Group of,Bentley,Flying Spur,4,8,Auto(S8),14,24,17,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Midsize Cars
2016,Volkswagen Group of,Bentley,Flying Spur,6,12,Auto(S8),12,20,15,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),Midsize Cars
